customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,index,mean,median,max,min,routine_flg,calc_date,membership_period
GD877201,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,942,6.416666666666667,6.5,9,4,1,2019-04-30,21
PL988813,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,3653,6.833333333333333,6.5,9,4,1,2019-04-30,21
OA140991,XXXXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,2660,4.0,4.0,4,4,0,2018-04-30,9
AS263080,XXXXX,C03,M,2017-07-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,129,4.0,4.0,4,4,0,2018-04-30,9
TS803752,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,4073,2.0,2.0,2,2,0,2018-04-30,9
IK004574,XXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,2069,5.666666666666667,5.5,9,3,1,2019-04-30,21
PL549629,XXXXX,C02,M,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,3405,6.25,5.0,10,4,1,2019-04-30,21
AS373785,XXXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,189,1.0,1.0,1,1,0,2018-04-30,9
GD045563,XXXX,C03,F,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,543,4.363636363636363,5.0,7,1,1,2019-02-28,19
PL524403,XXXXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,3393,2.0,2.0,3,1,0,2018-06-30,11
HI576763,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,1845,2.3333333333333335,3.0,3,1,0,2018-06-30,11
AS824458,XXXXX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,425,3.3333333333333335,3.0,5,2,1,2018-06-30,11
OA655348,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2933,4.333333333333333,4.0,5,4,1,2018-06-30,11
HI713218,XXXX,C02,F,2017-07-01,2018-06-30,CA2,1,デイタイム,7500,入会費半額,1922,4.0,4.0,5,3,0,2018-06-30,11
AS776002,XX,C01,M,2017-07-01,2019-01-31,CA2,1,オールタイム,10500,入会費半額,405,3.3,2.5,6,2,1,2019-01-31,18
TS685717,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,4017,3.3333333333333335,4.0,4,2,1,2018-06-30,11
HD530464,XXX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,1271,2.0,2.0,3,1,0,2018-06-30,11
GD141776,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,593,5.416666666666667,6.0,8,2,1,2019-04-30,21
GD849803,XXXX,C01,F,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,922,2.3333333333333335,2.0,3,2,0,2018-06-30,11
GD343618,XXXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,686,6.333333333333333,6.0,8,5,1,2019-04-30,21
HD734129,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,1374,6.25,6.0,10,3,1,2019-04-30,21
HD550869,XXXXX,C02,F,2017-07-01,2019-02-28,CA2,1,デイタイム,7500,入会費半額,1281,3.8181818181818183,4.0,7,1,1,2019-02-28,19
IK073126,XX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,2117,5.583333333333333,6.0,7,4,1,2019-04-30,21
IK219174,XXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,2182,5.583333333333333,6.0,9,3,1,2019-04-30,21
AS723178,XX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,378,2.3333333333333335,2.0,4,1,0,2018-06-30,11
GD885447,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,949,6.083333333333333,6.0,9,3,1,2019-04-30,21
IK613660,XXXXX,C02,M,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,2372,3.0,3.0,4,2,0,2018-07-31,12
TS841911,XXXXXX,C03,M,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,4093,3.727272727272727,4.0,6,1,1,2019-02-28,19
TS838496,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,4092,6.25,6.0,9,2,1,2019-04-30,21
OA175410,XXX,C03,F,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,2674,3.6666666666666665,4.0,5,2,0,2018-06-30,11
IK112757,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,2137,5.916666666666667,5.5,8,4,1,2019-04-30,21
HI655649,XXXXX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,1904,4.2727272727272725,4.0,7,2,1,2019-02-28,19
OA798459,XXXX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,3016,4.0,4.0,7,1,1,2019-02-28,19
HI554088,XX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,1826,2.0,1.0,4,1,0,2018-06-30,11
IK555274,XXXX,C03,M,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,2329,4.0,5.0,6,1,1,2019-02-28,19
HD819739,XX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,1431,3.6363636363636362,3.0,6,2,1,2019-02-28,19
HD218670,XXXXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,1103,2.75,2.5,4,2,0,2018-07-31,12
IK683711,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2414,3.0,3.0,5,1,1,2018-07-31,12
AS563124,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,287,5.083333333333333,5.0,8,1,1,2019-04-30,21
HD823097,XXX,C03,M,2017-07-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,1436,2.0,2.0,2,2,0,2018-04-30,9
AS147168,XXXXXX,C02,M,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,69,1.0,1.0,1,1,0,2018-04-30,9
IK368409,XXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,2251,2.0,2.0,2,2,0,2018-04-30,9
HI069246,XXXXX,C01,F,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,1559,3.0,3.0,3,3,0,2018-05-31,10
GD059086,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,546,6.166666666666667,6.0,8,4,1,2019-04-30,21
HI665074,XXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,1908,3.0,3.0,3,3,0,2018-04-30,9
HD298120,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,1151,5.916666666666667,6.0,8,4,1,2019-04-30,21
HD925731,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,1498,5.833333333333333,6.0,9,3,1,2019-04-30,21
HD807397,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,1425,3.0,3.0,3,3,0,2018-04-30,9
AS430089,XXXXX,C01,M,2017-07-01,2019-03-31,CA2,1,オールタイム,10500,入会費半額,214,3.25,3.0,6,1,1,2019-03-31,20
PL758737,XX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,3513,6.0,6.5,8,2,1,2019-04-30,21
GD784657,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,886,6.666666666666667,6.5,9,5,1,2019-04-30,21
TS973306,XX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,4173,2.75,3.0,4,1,1,2018-07-31,12
IK619199,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,2378,5.583333333333333,6.0,7,2,1,2019-04-30,21
HI693441,XXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,1915,6.333333333333333,6.5,10,3,1,2019-04-30,21
IK772152,XXXXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,2464,3.0,3.0,3,3,0,2018-04-30,9
PL050511,XXXXXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,3156,3.0,3.0,4,2,1,2018-07-31,12
PL036627,XXXXX,C02,F,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,3146,4.25,4.5,5,3,0,2018-07-31,12
PL304252,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,3272,2.5,2.0,5,1,0,2018-07-31,12
AS435092,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,217,2.25,2.5,3,1,0,2018-07-31,12
HD250394,XXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,1116,2.5,2.5,4,1,0,2018-07-31,12
IK985783,XXXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,2568,3.0,3.0,3,3,0,2018-04-30,9
TS982817,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,4180,5.916666666666667,6.0,8,2,1,2019-04-30,21
GD768855,XXXXX,C02,F,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,881,2.75,2.5,4,2,0,2018-07-31,12
PL654732,XXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,3457,6.0,6.0,8,3,1,2019-04-30,21
AS310564,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,157,1.0,1.0,1,1,0,2018-04-30,9
HI737185,XXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,1936,4.0,4.0,4,4,0,2018-04-30,9
PL706600,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,3485,5.583333333333333,5.5,8,4,1,2019-04-30,21
TS205765,XX,C01,F,2017-07-01,2019-03-31,CA2,1,オールタイム,10500,入会費半額,3767,4.083333333333333,5.0,6,1,1,2019-03-31,20
IK088722,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,2125,6.0,6.0,9,3,1,2019-04-30,21
OA999412,XXXX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,3123,6.166666666666667,6.5,8,3,1,2019-04-30,20
IK120435,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2139,5.666666666666667,6.0,11,2,1,2019-04-30,20
HD408536,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1204,6.333333333333333,6.5,8,4,1,2019-04-30,20
HI873127,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,2000,5.5,5.0,10,3,1,2019-04-30,20
OA705805,XXXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,2964,5.666666666666667,6.0,7,4,1,2019-04-30,20
HD435871,XXXXX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,1216,3.0,3.0,3,3,0,2018-04-30,8
GD223514,XXXXX,C01,M,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,632,4.454545454545454,4.0,8,2,1,2019-02-28,18
IK407338,XX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,2268,5.666666666666667,6.0,7,1,1,2019-04-30,20
PL191813,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,3214,5.5,5.5,9,2,1,2019-04-30,20
AS703258,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,363,5.916666666666667,6.0,9,1,1,2019-04-30,20
TS217776,XXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,3775,6.0,5.5,9,3,1,2019-04-30,20
HD834387,XXXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1444,6.5,7.0,9,4,1,2019-04-30,20
IK218930,XX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,2180,6.666666666666667,6.5,9,4,1,2019-04-30,20
PL577070,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3423,6.083333333333333,6.0,9,3,1,2019-04-30,20
GD897249,XXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,955,6.333333333333333,6.0,9,5,1,2019-04-30,20
OA251840,XXXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2719,6.083333333333333,6.0,8,4,1,2019-04-30,20
PL582174,XXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,3424,5.166666666666667,4.5,8,3,1,2019-04-30,20
PL351450,XXXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,3304,7.083333333333333,7.0,11,4,1,2019-04-30,20
OA025614,XX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2594,2.0,2.0,2,2,0,2018-04-30,8
GD086589,XXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,563,2.0,2.0,2,2,0,2018-04-30,8
AS177253,XX,C02,F,2017-08-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,85,4.0,4.0,4,4,0,2018-04-30,8
PL008262,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,3130,5.916666666666667,6.0,8,3,1,2019-04-30,20
HD290947,XX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1140,5.666666666666667,6.0,7,3,1,2019-04-30,20
TS087420,XXX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3710,3.0,3.0,3,3,0,2018-04-30,8
HI166285,XXXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,1618,2.0,2.0,2,2,0,2018-04-30,8
AS460810,XXX,C02,F,2017-08-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,230,5.0,5.0,5,5,0,2018-04-30,8
AS009013,XXXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2,2.0,2.0,2,2,0,2018-04-30,8
IK722730,XX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,2435,2.0,2.0,2,2,0,2018-04-30,8
PL889531,XXXX,C01,F,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,3590,3.090909090909091,3.0,5,1,1,2019-02-28,18
PL893427,XXXXX,C01,M,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,3592,4.181818181818182,4.0,8,2,1,2019-02-28,18
HD849426,XX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1455,6.416666666666667,6.5,9,5,1,2019-04-30,20
OA916298,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3077,5.5,5.0,9,3,1,2019-04-30,20
HI475753,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1783,6.0,6.0,8,4,1,2019-04-30,20
HI928274,XXXXXX,C02,F,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,2030,2.5,2.5,3,2,0,2018-05-31,9
GD987989,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,993,6.75,7.0,9,4,1,2019-04-30,20
GD452640,XX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,730,6.333333333333333,6.5,8,4,1,2019-04-30,20
HI561218,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,1833,5.75,6.0,9,3,1,2019-04-30,20
HI765956,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1947,6.333333333333333,6.0,9,5,1,2019-04-30,20
HI014891,XXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1534,6.166666666666667,6.0,12,3,1,2019-04-30,20
OA996311,XXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,3121,5.333333333333333,5.5,8,2,1,2019-04-30,20
PL352661,XXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3306,6.416666666666667,6.5,10,3,1,2019-04-30,20
HD101700,XXXX,C02,F,2017-08-01,2018-08-31,CA2,1,デイタイム,7500,入会費半額,1047,3.6,3.0,5,3,1,2018-08-31,12
AS676181,XXXX,C02,M,2017-08-01,2018-08-31,CA2,1,デイタイム,7500,入会費半額,349,3.8,4.0,5,2,0,2018-08-31,12
HI493527,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1797,6.0,6.0,9,4,1,2019-04-30,20
OA798178,XXXXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,3015,1.8,1.0,4,1,0,2018-08-31,12
AS586641,XXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,304,3.6,4.0,4,3,1,2018-08-31,12
HI403631,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1747,6.0,6.0,8,4,1,2019-04-30,20
GD754725,XXXXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,869,1.8,2.0,3,1,0,2018-08-31,12
IK694377,XXXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,2421,3.2,4.0,4,2,0,2018-08-31,12
AS978283,XXXXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,507,2.8,3.0,4,2,0,2018-08-31,12
IK216492,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,2179,5.333333333333333,5.0,8,2,1,2019-04-30,20
HD673900,XXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1337,5.583333333333333,5.0,9,2,1,2019-04-30,20
HD112851,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1052,5.583333333333333,6.0,7,3,1,2019-04-30,20
GD761011,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,871,6.666666666666667,6.0,11,4,1,2019-04-30,20
OA945296,XXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,3093,2.8,3.0,4,1,1,2018-08-31,12
OA641335,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2928,5.75,5.5,10,3,1,2019-04-30,20
HI183239,XXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1628,5.416666666666667,6.0,8,2,1,2019-04-30,20
HD364928,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1185,6.166666666666667,6.5,9,4,1,2019-04-30,20
GD381952,XXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,705,5.916666666666667,6.0,8,4,1,2019-04-30,20
PL474958,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3366,5.5,5.0,10,3,1,2019-04-30,20
OA336650,XXXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,2767,6.0,6.0,10,4,1,2019-04-30,20
HD477288,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,1245,5.75,6.0,7,3,1,2019-04-30,20
IK931165,XX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,2543,6.0,5.5,10,3,1,2019-04-30,20
HD852520,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,1456,6.5,7.0,11,3,1,2019-04-30,20
OA575737,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2898,6.333333333333333,6.0,9,4,1,2019-04-30,20
GD973384,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,989,5.916666666666667,5.5,9,3,1,2019-04-30,20
PL520159,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3391,6.083333333333333,5.5,10,2,1,2019-04-30,20
HD618344,XXX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1309,6.583333333333333,6.0,10,4,1,2019-04-30,20
OA882717,XXXX,C02,F,2017-08-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,3063,1.75,1.5,3,1,0,2018-07-31,11
AS259792,XXXXX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,128,3.5,4.0,5,1,0,2018-07-31,11
GD370248,XXX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,697,3.0,2.5,6,1,1,2018-07-31,11
AS594062,XX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,309,3.75,3.0,8,1,0,2018-07-31,11
OA785110,XXXXX,C03,M,2017-08-01,2018-07-31,CA2,1,ナイト,6000,入会費半額,3002,2.0,2.0,3,1,0,2018-07-31,11
IK107909,XXXXX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2135,2.5,2.5,4,1,0,2018-07-31,11
IK662672,XXXX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2403,3.75,4.0,5,2,1,2018-07-31,11
IK323315,XXXXX,C01,M,2017-08-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2229,2.5,2.0,4,2,0,2018-07-31,11
GD796301,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,894,6.083333333333333,7.0,9,3,1,2019-04-30,20
AS741333,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,389,5.666666666666667,6.0,7,4,1,2019-04-30,20
AS918302,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,471,5.916666666666667,6.0,8,4,1,2019-04-30,20
GD638385,XXXXX,C02,M,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,815,2.5,2.5,3,2,0,2018-05-31,9
OA981813,XXXX,C02,F,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,3114,3.0,3.0,3,3,0,2018-05-31,9
AS700935,XX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,362,5.166666666666667,5.0,8,1,1,2019-04-30,20
PL113781,XXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,3181,6.166666666666667,6.5,8,4,1,2019-04-30,20
GD012037,XXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,529,5.833333333333333,6.0,8,3,1,2019-04-30,20
IK907604,XX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2530,6.166666666666667,6.5,8,3,1,2019-04-30,20
HD707231,XXX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,1355,7.166666666666667,7.0,12,5,1,2019-04-30,20
GD840219,XXXXX,C01,M,2017-08-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,915,1.5,1.5,2,1,0,2018-05-31,9
AS719871,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,374,6.416666666666667,6.0,10,4,1,2019-04-30,20
PL861755,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3569,6.0,6.0,10,3,1,2019-04-30,20
IK306028,XXXX,C01,M,2017-08-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2220,3.6666666666666665,3.0,6,2,0,2018-06-30,10
OA103911,XXXX,C01,F,2017-08-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2636,2.6666666666666665,2.0,4,2,0,2018-06-30,10
PL881347,XXXXX,C01,F,2017-08-01,2018-09-30,CA2,1,オールタイム,10500,入会費半額,3583,2.1666666666666665,2.0,4,1,1,2018-09-30,13
AS758226,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,398,6.416666666666667,6.0,11,4,1,2019-04-30,20
GD699747,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,840,5.333333333333333,5.5,7,2,1,2019-04-30,20
PL993952,XXX,C03,M,2017-08-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,3657,3.6666666666666665,4.0,5,2,0,2018-06-30,10
HI151334,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1606,6.25,6.5,9,3,1,2019-04-30,20
TS516522,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3931,5.75,5.5,9,2,1,2019-04-30,20
GD628310,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,809,5.916666666666667,6.0,8,4,1,2019-04-30,20
HD140190,XXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1066,4.833333333333333,4.5,8,3,1,2019-04-30,20
HD472052,XXXXX,C01,F,2017-08-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,1240,3.3333333333333335,4.0,5,1,0,2018-06-30,10
PL111345,XXXXX,C02,F,2017-08-01,2018-10-31,CA2,1,デイタイム,7500,入会費半額,3177,3.142857142857143,3.0,6,1,1,2018-10-31,14
OA516337,XXX,C01,M,2017-08-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2871,4.0,4.0,5,3,1,2018-06-30,10
OA476099,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,2849,7.083333333333333,7.0,10,5,1,2019-04-30,20
PL964421,XX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3635,5.833333333333333,6.0,9,3,1,2019-04-30,20
HD475088,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1242,6.583333333333333,6.5,9,4,1,2019-04-30,20
HD089565,XX,C02,F,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,1040,4.5,4.5,5,4,1,2018-05-31,9
HD809345,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,1427,6.416666666666667,7.0,9,3,1,2019-04-30,20
TS349820,XXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,3842,5.333333333333333,6.0,8,2,1,2019-04-30,20
IK887179,XXX,C01,F,2017-08-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,2521,2.0,2.0,3,1,0,2018-05-31,9
HD391766,XXXXX,C02,F,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,1198,3.0,3.0,4,2,0,2018-05-31,9
HD882805,XXX,C03,M,2017-08-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,1478,3.5,3.5,5,2,1,2018-05-31,9
PL649133,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,3453,6.0,6.5,8,3,1,2019-04-30,20
PL594922,XXXXX,C03,F,2017-08-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,3430,2.0,2.0,3,1,0,2018-05-31,9
IK462603,XX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2294,5.75,6.0,9,2,1,2019-04-30,20
GD283718,XXX,C01,F,2017-08-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,656,3.0,3.0,3,3,0,2018-05-31,9
TS837650,XX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,4091,6.333333333333333,6.5,8,4,1,2019-04-30,20
IK619953,XXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,2380,5.166666666666667,5.0,7,3,1,2019-04-30,20
